pvalue,0.2852816
mouse_strain,C57BL
gene_accession_id,MGI:1915524
gene_symbol,Toporsl
parameter_name,Body weight
parameter_id,M-G-P_009_001_003
analysis_id,noy3gz91839af58
mouse_life_stage,Early adult
