parameter_id,ESLIM_016_001_003
gene_accession_id,MGI:1914561
parameter_name,Haemoglobin
analysis_id,c28n37r448n1w79
gene_symbol,Nanp
mouse_strain,C57BL
pvalue,0.09212536
mouse_life_stage,Early adult
