gene_symbol,Jun
mouse_life_stage,E9.5
analysis_id,td008j11dz97ypl
parameter_name,Hindlimbs - size
mouse_strain,C57BL
gene_accession_id,MGI:96646
parameter_id,JAXLA_CSD_022_001
pvalue,0.1290081
