parameter_id,MGP_IMM_071_001
gene_symbol,Ufc1
pvalue,0.8695799
mouse_life_stage,Early adult
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,72836qy8ts1s16p
mouse_strain,C57BL
gene_accession_id,MGI:1913405
