parameter_id,IMPC_CSD_039_001
gene_accession_id,MGI:88174
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_symbol,Bmi1
parameter_name,Limb grasp
analysis_id,ub7lj0s213x705t
pvalue,0.2540023
