parameter_id,IMPC_CSD_078_001
mouse_strain,C57BL
pvalue,0.09587283
gene_accession_id,MGI:97838
parameter_name,Vocalization
analysis_id,241l2tcsfc2jpif
gene_symbol,Eprs1
mouse_life_stage,E12.5
