parameter_id,M-G-P_016_001_005
analysis_id,73u44h76lxan8t7
pvalue,0.8834342
parameter_name,Mean-cell-volume
gene_accession_id,MGI:2441730
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
