parameter_id,MGP_PBI_001_001
mouse_life_stage,Late adult
analysis_id,l4824045w5b5f8o
mouse_strain,C57BL
pvalue,0.4918292
gene_accession_id,MGI:109128
parameter_name,Total T cell percentage
gene_symbol,Hnf4a
