gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
analysis_id,sd59sl53847g3t0
pvalue,0.07988248
mouse_life_stage,Late adult
parameter_name,Ly6Clow monocyte number
mouse_strain,C57BL
parameter_id,MGP_PBI_038_001
