parameter_id,IMPC_CBC_015_001
mouse_strain,C57BL
analysis_id,114fxyb95c4yl15
gene_symbol,Bmp7
gene_accession_id,MGI:103302
parameter_name,Total cholesterol
mouse_life_stage,Early adult
pvalue,0.7524536
