mouse_strain,C57BL
pvalue,0.958245
gene_accession_id,MGI:2140475
analysis_id,556s39h3785a221
mouse_life_stage,Late adult
parameter_name,CD11b-high cDC - % of CD45+
parameter_id,MGP_IMM_129_001
gene_symbol,AU040320
