parameter_id,IMPC_ECG_003_001
mouse_life_stage,Early adult
pvalue,0.08740952
gene_symbol,Atrn
analysis_id,i84nat9w0ge0d54
mouse_strain,C57BL
parameter_name,CV
gene_accession_id,MGI:1341628
