parameter_id,IMPC_GEL_011_001
parameter_name,Embryo turning
mouse_life_stage,Early adult
pvalue,0.5573701
analysis_id,a4zpx93m6n9q230
mouse_strain,C3H
gene_accession_id,MGI:95457
gene_symbol,Mecom
