parameter_id,MGP_IMM_048_001
analysis_id,gyt82n6711y5dek
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.7694722
parameter_name,Follicular B cells - % of B2 cells
gene_symbol,Cpa3
gene_accession_id,MGI:88479
