parameter_id,MGP_IMM_066_001
pvalue,0.4053106
mouse_life_stage,E15.5
analysis_id,3e03em73os9sa1j
gene_accession_id,MGI:95457
gene_symbol,Mecom
parameter_name,CD11b-high cDC - % of cDC
mouse_strain,C57BL
