gene_symbol,Ubxn11
pvalue,0.4790829
parameter_name,Total cholesterol
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
analysis_id,2y86gmub279131l
parameter_id,JAXLA_CBC_015_001
mouse_strain,C57BL
