mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,i0x958f671vr30s
gene_accession_id,MGI:97838
parameter_name,B2B Cells
pvalue,0.272601
gene_symbol,Eprs1
parameter_id,IMPC_IMM_065_001
