parameter_id,IMPC_ECG_028_001
parameter_name,QT
analysis_id,g2u5314a615473w
pvalue,0.9346649
gene_accession_id,MGI:1915033
gene_symbol,Ahctf1
mouse_life_stage,Early adult
mouse_strain,C57BL
