gene_symbol,Slc30a4
pvalue,0.3432847
mouse_life_stage,Late adult
parameter_name,Total bilirubin
gene_accession_id,MGI:1345282
analysis_id,ku0083l085h01cl
parameter_id,IMPC_CBC_008_001
mouse_strain,C57BL
