parameter_id,M-G-P_014_001_010
gene_accession_id,MGI:2446274
pvalue,0.1543658
gene_symbol,Frmpd1
analysis_id,5hvdknlq85dwe3v
parameter_name,lens opacity
mouse_life_stage,Late adult
mouse_strain,C57BL
