parameter_id,IMPC_GEL_029_001
gene_symbol,Ahctf1
parameter_name,Midbrain
gene_accession_id,MGI:1915033
pvalue,0.7238159
analysis_id,472fz8aaxz8n223
mouse_life_stage,Early adult
mouse_strain,C57BL
