parameter_id,JAX_LDT_008_001
parameter_name,Percent time in dark
gene_accession_id,MGI:1914515
pvalue,0.8015268
mouse_strain,C57BL
analysis_id,u97iv370o019267
gene_symbol,Slc39a10
mouse_life_stage,E9.5
