mouse_strain,C57BL
parameter_id,MGP_IMM_011_001
mouse_life_stage,Early adult
analysis_id,1g8696n3rc5am98
gene_accession_id,MGI:109585
gene_symbol,Pld1
pvalue,0.5543753
parameter_name,Resting Treg cells - % of Treg
