gene_symbol,Slc28a2
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
pvalue,0.1056979
parameter_id,MGP_PBI_001_001
analysis_id,cmc37yi54qkfvd2
parameter_name,Total T cell percentage
mouse_strain,C57BL
