mouse_strain,C57BL
gene_symbol,Lamb3
analysis_id,p6c9o08m3e2160n
gene_accession_id,MGI:99915
pvalue,0.07278299
parameter_name,Effector Treg cells - % of Treg
mouse_life_stage,Early adult
parameter_id,MGP_MLN_009_001
