parameter_id,MGP_MLN_063_001
pvalue,0.7544835
gene_accession_id,MGI:2446186
mouse_life_stage,Middle aged adult
parameter_name,Total ab T cells - % of CD45+
gene_symbol,Lpgat1
analysis_id,5vi1c3y799r868p
mouse_strain,C57BL
