parameter_id,IMPC_XRY_018_001
mouse_strain,C57BL
mouse_life_stage,E12.5
pvalue,0.0874435
gene_symbol,Wars2
analysis_id,2bj15zz4g0r03v5
gene_accession_id,MGI:1917810
parameter_name,Shape of vertebrae
