pvalue,0.05970175
parameter_name,Total CD4+ T cells - % of ab T cells
mouse_life_stage,E9.5
gene_symbol,Bcs1l
analysis_id,tpii7pt8qket6y6
mouse_strain,C57BL
parameter_id,MGP_IMM_004_001
gene_accession_id,MGI:1914071
