mouse_strain,C57BL
parameter_name,cDCs CD11b Type
gene_symbol,Ift74
analysis_id,u7r92w0520j156j
parameter_id,IMPC_IMM_073_001
pvalue,0.1125502
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
