parameter_id,IMPC_OFD_020_001
pvalue,0.2350161
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,kuxjt52t56ckd6q
parameter_name,Distance travelled - total
gene_accession_id,MGI:2685053
gene_symbol,Ntmt2
