parameter_id,MGP_IMM_074_001
gene_accession_id,MGI:1924315
analysis_id,qmf848d4r7k957v
gene_symbol,Ints7
mouse_life_stage,Early adult
pvalue,0.8001573
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
