mouse_life_stage,E18.5
analysis_id,hyfn590zl88tm3n
pvalue,0.9331479
mouse_strain,C57BL
parameter_id,ESLIM_007_001_010
gene_accession_id,MGI:2685277
gene_symbol,Zyg11b
parameter_name,Centre distance travelled
