parameter_id,M-G-P_007_001_010
pvalue,0.1926697
gene_accession_id,MGI:1915848
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Dnajc8
parameter_name,center - distance
analysis_id,30l195pb7i2723v
