parameter_id,IMPC_CSD_011_001
pvalue,0.2373773
gene_symbol,Tbl1xr1
mouse_strain,C57BL
analysis_id,fia5w3t0n50489w
parameter_name,Coat - hair distribution - back
mouse_life_stage,Early adult
gene_accession_id,MGI:2441730
