parameter_name,Total ab T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1915678
pvalue,0.3848198
mouse_life_stage,Early adult
parameter_id,MGP_IMM_070_001
analysis_id,19upli4h53z9krp
gene_symbol,Steap3
