parameter_id,IMPC_OFD_017_001
parameter_name,Center average speed
analysis_id,84962wnroov1xj7
gene_symbol,Arnt
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:88071
pvalue,0.7884261
