parameter_id,ESLIM_007_001_009
parameter_name,Periphery average speed
gene_accession_id,MGI:2651854
pvalue,0.2555615
mouse_strain,C57BL
analysis_id,15fq547kq62ugs7
mouse_life_stage,Early adult
gene_symbol,Atg4c
