mouse_strain,C57BL
gene_accession_id,MGI:1914071
parameter_name,Total protein
pvalue,0.141781
mouse_life_stage,E9.5
gene_symbol,Bcs1l
parameter_id,IMPC_CBC_006_001
analysis_id,3cu52cbb8889c9j
