mouse_strain,129SV
gene_accession_id,MGI:2684980
parameter_name,B2B Cells
parameter_id,IMPC_IMM_065_001
analysis_id,f57wb932kkhhetk
pvalue,0.8467239
gene_symbol,Mms22l
mouse_life_stage,Early adult
