mouse_life_stage,Early adult
gene_accession_id,MGI:104805
parameter_id,JAXLA_CSD_041_002
parameter_name,Hindpaw - size
gene_symbol,Snrpb2
pvalue,0.8481016
analysis_id,qhx5mt15jg6a294
mouse_strain,C57BL
