mouse_life_stage,E12.5
gene_symbol,Mecom
parameter_name,Heart weight
gene_accession_id,MGI:95457
pvalue,0.213054
mouse_strain,C57BL
analysis_id,zh49de155hdina0
parameter_id,HMGULA_HWT_008_001
