gene_symbol,Slc39a10
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
gene_accession_id,MGI:1914515
mouse_life_stage,E9.5
pvalue,0.7226105
parameter_id,IMPC_FEA_106_001
mouse_strain,C57BL
analysis_id,cux132rh6iwq32s
