parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1276578
pvalue,0.4603398
gene_symbol,Gfi1b
analysis_id,bqd132y4rh43051
