parameter_id,IMPC_CBC_001_001
analysis_id,e618p1932cq99v0
gene_symbol,Bach2
mouse_strain,C57BL
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
parameter_name,Sodium
pvalue,0.2205124
