mouse_life_stage,Late adult
analysis_id,1qce35kix98xyb0
pvalue,0.8165704
gene_symbol,AU040320
gene_accession_id,MGI:2140475
mouse_strain,C57BL
parameter_id,IMPC_CSD_047_001
parameter_name,Hindlimb digit - size
