parameter_id,IMPC_GEL_027_001
gene_symbol,Snap23
parameter_name,Neural tube closure
mouse_strain,C57BL
analysis_id,072g8hruizo2cu5
gene_accession_id,MGI:109356
pvalue,0.708447
mouse_life_stage,Early adult
