parameter_id,IMPC_CSD_012_001
gene_symbol,Gfi1b
pvalue,0.9394064
mouse_strain,C57BL
parameter_name,Coat - hair distribution - head
mouse_life_stage,Early adult
analysis_id,j0ry6h35u352h65
gene_accession_id,MGI:1276578
