parameter_id,MGP_MLN_058_001
parameter_name,Plasmacytoid DC - % of DC
pvalue,0.4024758
analysis_id,v7ilwd3s25c9541
gene_symbol,Mapkap1
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:2444554
