parameter_id,IMPC_CSD_039_001
gene_symbol,Dmap1
pvalue,0.922436
analysis_id,1fnt8ofvf3133k9
mouse_life_stage,E12.5
gene_accession_id,MGI:1913483
mouse_strain,C57BL
parameter_name,Limb grasp
