parameter_id,IMPC_CSD_047_001
pvalue,0.6715951
gene_accession_id,MGI:1914515
mouse_strain,C57BL
gene_symbol,Slc39a10
analysis_id,877ejsvv2y687m1
mouse_life_stage,E9.5
parameter_name,Hindlimb digit - size
