mouse_life_stage,E12.5
mouse_strain,C57BL
pvalue,0.8522805
gene_accession_id,MGI:2444554
parameter_name,B1B Cells
gene_symbol,Mapkap1
analysis_id,8920j0jmt41786y
parameter_id,IMPC_IMM_064_001
