parameter_id,IMPC_CSD_079_001
analysis_id,1a051axkglk988z
pvalue,0.3597538
mouse_strain,C57BL
parameter_name,Aggression
gene_accession_id,MGI:2685053
mouse_life_stage,Early adult
gene_symbol,Ntmt2
