mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_id,ESLIM_007_001_007
pvalue,0.939612
parameter_name,Periphery resting time
analysis_id,0q1wg68401o8672
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
