parameter_id,ESLIM_011_001_009
gene_accession_id,MGI:2651854
mouse_strain,C57BL
gene_symbol,Atg4c
analysis_id,564888682y6k9z6
mouse_life_stage,Early adult
parameter_name,PP3 + pulse startle magnitude
pvalue,0.4555309
