mouse_life_stage,Late adult
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_066_001
parameter_name,CD11b-high cDC - % of cDC
mouse_strain,C57BL
pvalue,0.8938687
analysis_id,1806h5qvfz7o466
