parameter_id,M-G-P_005_001_004
gene_symbol,Rab22a
parameter_name,Bone Mineral Density (excluding skull)
pvalue,0.5507188
gene_accession_id,MGI:105072
analysis_id,f5wdvwm1kjns247
mouse_life_stage,Early adult
mouse_strain,C57BL
