parameter_id,IMPC_HEM_038_001
mouse_life_stage,Early adult
pvalue,0.8634607
mouse_strain,C57BL
gene_accession_id,MGI:1914583
analysis_id,z3sd60k92ffee1h
parameter_name,Basophil differential count
gene_symbol,Stk35
