parameter_id,MGP_PBI_001_001
parameter_name,Total T cell percentage
mouse_life_stage,Early adult
gene_symbol,Ift74
analysis_id,hhtg37vj056hr6i
mouse_strain,C57BL
gene_accession_id,MGI:1914944
pvalue,0.463659
