parameter_id,IMPC_CBC_005_001
mouse_strain,C57BL
pvalue,0.6696484
parameter_name,Creatinine
mouse_life_stage,E9.5
analysis_id,s2q1lc14043mj9y
gene_accession_id,MGI:3026886
gene_symbol,Cdin1
