mouse_strain,C57BL
pvalue,0.6113078
analysis_id,5ohez7gm701599l
parameter_name,Platelet count
parameter_id,IMPC_HEM_008_001
mouse_life_stage,Early adult
gene_symbol,Rhbg
gene_accession_id,MGI:1927379
