parameter_id,IMPC_IMM_064_001
pvalue,0.4159412
gene_symbol,Slc39a10
mouse_life_stage,E9.5
parameter_name,B1B Cells
analysis_id,5lv89n07z4ol776
mouse_strain,C57BL
gene_accession_id,MGI:1914515
