pvalue,0.1251536
gene_symbol,Ahctf1
parameter_id,JAX_OFD_017_001
analysis_id,02h6n05jlg71n3c
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
parameter_name,Center average speed
mouse_strain,C57BL
