gene_accession_id,MGI:1914556
gene_symbol,Zc2hc1a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_069_001
pvalue,0.7297191
parameter_name,Transitional B Cells (CD21/35 low)
analysis_id,35magi79kbgkp47
