mouse_life_stage,Late adult
pvalue,0.1061102
mouse_strain,C57BL
gene_accession_id,MGI:109356
parameter_id,IMPC_CSD_047_001
analysis_id,f8ox3k2654es894
gene_symbol,Snap23
parameter_name,Hindlimb digit - size
